BenSampID,Station_ID,Region,DistCat,Longitude,Latitude,IBI_Score,CollDate,SC_pt_POET,SC_pt_ffg_pred,SC_pt_NonIns,SC_pi_OET,SC_pt_tv_toler,SC_pt_volt_semi,SubCatAreaSqKm,WsAreaSqKm,ExactDrArea_km2,pcSLOPE,SLOPE,Velocity,SandSiltClay,sinuosity_1,ElevCat,BFICat,MSST_avg,Precip8110Cat,Precip8110Ws,Tmax8110Cat,Tmax8110Ws,Tmean8110Cat,Tmean8110Ws,Tmin8110Cat,Tmin8110Ws,PctWetWat2016Cat,PctWetWat2016Ws,PctFrst2016Cat,PctFrst2016WS,ICI_21,IWI_21,PctUrbMax,PctUrbLMH2016Cat,PctUrbLMH2016Ws,pcUrb_WsExact,pcUrb_1000m,PctAgMax,PctHayCrop2016Cat,PctHayCrop2016Ws,pcAg_WsExact,pcAg_1000m,AllAgNMax,AllAgNCat,AllAgNWs,RdDensMax,RdDensCat,RdDensWs,DamMax,DamNrmStorCat,DamNrmStorWs,CanalDensCat,CanalDensWs,MineDensCat,MineDensWs,NPDESDensCat,NPDESDensWs,SuperfundDensCat,SuperfundDensWs,TRIDensCat,TRIDensWs,WoodJabs,SubmergeVegJabs,VegMarginBankJabs,HardBottomJabs,NumHabitats,AvailCover,PoolSubstrat,PoolVariable,SedDeposit,ChannelFlow,ChannelAlt,sinuosity,LBStability,RBStability,LBVegProtect,RBVegProtect,LBRiparVeg,RBRiparVeg,HabitatScore,RifflePct,RunPct,GlidePct,PoolPct,CanopyCover,WidthMean,DepthMean,Temperature,SpecConductivity,DO,pH,sin500m,sin1000m,NHD_sinuosity,pcSlp500m,pcSlp1000m,NHD_pcSLOPE,ni_total,ni_Chiro,ni_EPT,ni_Trich,nt_total,nt_Amph,nt_Bival,nt_Coleo,nt_COET,nt_CruMol,nt_Dipt,nt_Ephem,nt_Ephemerellid,nt_EPT,nt_ET,nt_Gast,nt_Hepta,nt_Insect,nt_Isop,nt_Mega,nt_Nemour,nt_NonIns,nt_Odon,nt_OET,nt_Oligo,nt_Perlid,nt_Pleco,nt_POET,nt_Ptero,nt_Rhya,nt_Tipulid,nt_Trich,nt_Tromb,pi_Amph,pi_AmphIsop,pi_Baet,pi_Bival,pi_Caen,pi_Coleo,pi_COET,pi_Corb,pi_Cru,pi_CruMol,pi_Dipt,pi_Ephem,pi_EphemNoCae,pi_EphemNoCaeBae,pi_EPT,pi_ET,pi_Gast,pi_Hydro,pi_Hydro2EPT,pi_Hydro2Trich,pi_Insect,pi_Isop,pi_Mega,pi_Mol,pi_NonIns,pi_Odon,pi_OET,pi_Oligo,pi_Pleco,pi_POET,pi_Trich,pi_TricNoHydro,pt_Amph,pt_Bival,pt_Coleo,pt_COET,pt_Dipt,pt_Ephem,pt_EPT,pt_ET,pt_Gast,pt_Insect,pt_Isop,pt_Mega,pt_NonIns,pt_Odon,pt_OET,pt_Oligo,pt_Pleco,pt_POET,pt_Trich,nt_Chiro,pi_Chiro,pt_Chiro,pi_Tanyt,pi_Tanyp,pi_COC2Chi,pi_ChCr2Chi,pi_Orth2Chi,pi_Tanyp2Chi,pi_SimBtri,pi_Colesens,nt_ffg_col,nt_ffg_filt,nt_ffg_pred,nt_ffg_scrap,nt_ffg_shred,pi_ffg_col,pi_ffg_filt,pi_ffg_pred,pi_ffg_scrap,pi_ffg_shred,pt_ffg_col,pt_ffg_filt,pt_ffg_pred,pt_ffg_scrap,pt_ffg_shred,nt_habit_burrow,nt_habit_climb,nt_habit_cling,nt_habit_sprawl,nt_habit_swim,pi_habit_burrow,pi_habit_climb,pi_habit_cling,pi_habit_sprawl,pi_habit_swim,pt_habit_burrow,pt_habit_climb,pt_habit_cling,pt_habit_sprawl,pt_habit_swim,pi_dom01,pi_dom02,pi_dom03,pi_dom04,pi_dom05,x_Shan_2,x_D,x_D_G,x_D_Mg,x_Evenness
2013029,B0843,SNEP,MidStrs,-71.052662,42.015585,68.2306082,7/22/2013,68.18181818,56.81818182,44.58874459,76.61767779,63.17722681,100,3.1221,56.3112,51.521803,0.038092,0.00038092,,90,1.59,22.30189392,52.71490343,20.11767866,1271.428505,1272.610368,15.81738487,15.61229798,9.940729123,9.913140055,4.060393484,4.2086909,51.19631018,18,12.107236,34.516047,0.483067462,0.533488755,32.52301496,24.73335255,32.52301496,31.92942615,39.05472637,3.199769386,3.19976939,1.582278481,1.551227181,0.995024876,12.61746901,12.61746901,3.214294847,4.973714212,3.759980578,4.973714212,9184.203043,0,9184.203043,0,0,0,0,0,0,0,0.035516913,0,0.159826109,7,0,3,0,2,14,16,13,19,19,19,13,9,10,8,8,10,10,168,,,,,,,,,,,,1.12223257,1.216624417,1.59,0.155299988,0.079360002,0.038092,293,131,74,47,33,2,1,3,12,6,12,2,0,7,7,2,1,24,1,0,0,9,2,9,2,0,0,9,0,0,0,5,1,1.365187713,2.04778157,0,4.09556314,0,9.215017065,46.75767918,0,2.04778157,6.825938567,45.05119454,9.215017065,9.215017065,9.215017065,25.2559727,25.2559727,0.682593857,5.460750853,21.62162162,34.04255319,91.80887372,0.682593857,0,4.778156997,8.19112628,12.28668942,37.54266212,1.023890785,0,37.54266212,16.04095563,10.58020478,6.060606061,3.03030303,9.090909091,36.36363636,36.36363636,6.060606061,21.21212121,21.21212121,6.060606061,72.72727273,3.03030303,0,27.27272727,6.060606061,27.27272727,6.060606061,0,27.27272727,15.15151515,11,44.70989761,33.33333333,33.10580205,2.04778157,0,0,3.816793893,4.580152672,0.341296928,9.215017065,9,6,6,4,4,6.14334471,38.90784983,18.0887372,15.6996587,11.26279863,27.27272727,18.18181818,18.18181818,12.12121212,12.12121212,3,4,15,7,0,7.508532423,13.3105802,63.48122867,5.802047782,0,9.090909091,12.12121212,45.45454545,21.21212121,0,23.54948805,33.7883959,40.27303754,46.75767918,52.55972696,4.141200269,0.907244115,5.809682605,5.633631617,0.820950975
2013034,B0852,SNEP,MidStrs,-71.173717,41.989495,51.41494723,7/24/2013,53.03030303,47.34848485,66.23376623,37.3775884,53.99449036,50.50505051,2.8575,5.4108,3.1416,0.085808,0.00085808,,100,1.03,30.37387087,54.97165354,20.30564821,1270.659609,1270.747948,15.76469335,15.75962432,9.896279311,9.880674932,4.025075232,3.997438981,28.28346457,26,33.007874,32.601464,0.684175669,0.618360945,24.7005988,24.06299213,24.7005988,24.02634593,28.24497258,1.114437791,0.47244094,1.114437791,1.088201604,0.822669104,2.401862941,0.78992126,2.401862941,5.313718501,5.313718501,4.662730909,0,0,0,0,0,0,0,0,0,0,0.184815554,0,0.184815554,8,1,1,0,3,12,10,12,13,19,20,18,10,10,10,10,10,10,164,,,,,,,,,,,,1.116439287,1.082806733,1.03,0.142820008,0.173180006,0.085808,273,123,38,27,33,1,1,3,9,3,17,2,0,6,5,0,1,27,1,0,0,6,1,6,3,0,1,7,0,0,0,3,0,22.71062271,24.17582418,0,2.197802198,0,2.93040293,21.24542125,0,24.17582418,26.37362637,48.71794872,3.663003663,3.663003663,3.663003663,13.91941392,13.55311355,0,3.296703297,23.68421053,33.33333333,70.32967033,1.465201465,0,2.197802198,29.67032967,4.761904762,18.31501832,3.296703297,0.366300366,18.68131868,9.89010989,6.593406593,3.03030303,3.03030303,9.090909091,27.27272727,51.51515152,6.060606061,18.18181818,15.15151515,0,81.81818182,3.03030303,0,18.18181818,3.03030303,18.18181818,9.090909091,3.03030303,21.21212121,9.090909091,14,45.05494505,42.42424242,27.10622711,2.564102564,0,0,5.691056911,5.691056911,0.366300366,2.93040293,12,8,5,3,2,39.19413919,21.97802198,10.98901099,10.25641026,12.82051282,36.36363636,24.24242424,15.15151515,9.090909091,6.060606061,5,3,11,11,0,10.25641026,8.424908425,37.36263736,39.19413919,0,15.15151515,9.090909091,33.33333333,33.33333333,0,22.71062271,35.16483516,46.52014652,53.11355311,59.34065934,4.047568542,0.902413825,5.882906841,5.704636937,0.802389434
2013035,B0865,SNEP,MidStrs,-71.175526,41.949458,57.47698225,7/24/2013,76.38888889,26.04166667,56.61375661,32.53475303,83.83838384,69.44444444,1.08,113.0418,112.383999,0.046975,0.00046975,,30,1.17,24.511275,55.54666667,20.51164185,1265.045855,1263.18349,15.75768666,15.61230482,10.05206074,9.902697952,4.341160855,4.187875947,30.83333333,23,57.166667,42.389452,0.759749949,0.548292029,20.97100365,7.583333333,20.97100365,21.07838427,7.802433787,1.745991306,0.16666667,1.745991306,1.755397527,0.143163923,2.786666667,2.786666667,2.297638573,3.858325313,1.657883969,3.858325313,25468.16301,0,25468.16301,0,0,0,0,0,0.01769257,0,0.044231426,0,0.115001707,5,1,0,4,3,10,16,14,16,20,20,13,8,7,8,7,10,10,159,,,,,,,,,,,,1.161728319,1.103047924,1.17,0.187399998,0.110099998,0.046975,276,48,34,15,37,1,1,3,14,7,14,3,0,10,10,5,1,28,0,0,0,9,1,11,1,0,0,11,0,0,0,7,0,1.086956522,1.086956522,0.362318841,6.52173913,0,11.23188406,27.17391304,0,1.086956522,17.75362319,34.05797101,6.884057971,6.884057971,6.52173913,12.31884058,12.31884058,10.14492754,0.362318841,2.941176471,6.666666667,61.23188406,0,0,16.66666667,38.76811594,3.623188406,15.94202899,0.362318841,0,15.94202899,5.434782609,5.072463768,2.702702703,2.702702703,8.108108108,37.83783784,37.83783784,8.108108108,27.02702703,27.02702703,13.51351351,75.67567568,0,0,24.32432432,2.702702703,29.72972973,2.702702703,0,29.72972973,18.91891892,12,17.39130435,32.43243243,9.420289855,0,4.166666667,4.166666667,35.41666667,0,15.94202899,11.23188406,13,8,3,8,3,28.26086957,26.44927536,6.52173913,17.75362319,9.420289855,35.13513514,21.62162162,8.108108108,21.62162162,8.108108108,4,6,15,8,1,3.260869565,13.76811594,61.5942029,5.797101449,0.362318841,10.81081081,16.21621622,40.54054054,21.62162162,2.702702703,20.65217391,35.50724638,42.75362319,49.27536232,55.43478261,4.281426473,0.911205629,6.583160327,6.405237075,0.821857146
2013048,B0831,SNEP,MidStrs,-71.224761,41.952551,82.48820183,8/1/2013,94.44444444,62.5,72.48677249,76.60910518,88.88888889,100,1.9872,76.2858,75.6772,0.173052,0.00173052,,35,1.12,35.34471467,55,20.04823417,1264.67186,1264.206065,15.72622476,15.57492283,9.982760964,9.821027839,4.232059226,4.061975096,28.62318841,18,40.126812,43.696468,0.531546522,0.579338477,23.64856893,16.57608696,23.64856893,23.8219833,12.05320033,4.619565217,4.61956522,1.442863547,1.45215385,8.312551953,8.364130435,8.364130435,1.905523702,4.14176464,3.302906786,4.14176464,28021.53887,0,28021.53887,0,0,0,0,0,0,0,0.0131086,0,0.104868796,1,0,6,3,3,17,16,13,18,19,15,11,10,8,10,10,10,1,158,,,,,,,,,,,,1.098702749,1.152100317,1.12,0.257300028,0.05109,0.173052,325,55,121,64,45,1,1,5,21,3,15,4,0,15,14,1,1,38,0,1,0,7,2,16,2,1,1,17,0,0,0,10,1,0.923076923,0.923076923,7.692307692,18.46153846,0,15.38461538,52.92307692,0,0.923076923,22.76923077,20,17.23076923,17.23076923,9.538461538,37.23076923,36.92307692,3.384615385,8.307692308,22.31404959,42.1875,73.53846154,0,0.307692308,21.84615385,26.46153846,0.615384615,37.53846154,0.615384615,0.307692308,37.84615385,19.69230769,11.38461538,2.222222222,2.222222222,11.11111111,46.66666667,33.33333333,8.888888889,33.33333333,31.11111111,2.222222222,84.44444444,0,2.222222222,15.55555556,4.444444444,35.55555556,4.444444444,2.222222222,37.77777778,22.22222222,14,16.92307692,31.11111111,7.384615385,0.615384615,1.818181818,0,14.54545455,3.636363636,3.076923077,15.38461538,12,11,9,3,5,16,25.53846154,3.076923077,13.23076923,22.15384615,26.66666667,24.44444444,20,6.666666667,11.11111111,3,2,25,8,2,1.846153846,3.692307692,63.07692308,4.307692308,5.538461538,6.666666667,4.444444444,55.55555556,17.77777778,4.444444444,17.23076923,29.23076923,35.69230769,41.53846154,46.46153846,4.642382469,0.93447574,7.780318143,7.607422184,0.845321677
2015050,B0869,SNEP,MidStrs,-71.133855,41.562812,67.40711155,8/3/2015,74.07407407,81.01851852,65.43209877,46.76870748,75.42087542,61.72839506,3.7602,102.0852,20.843233,0.613472,0.00613472,,50,1.26,20.00675203,53.21804691,20.85512794,1249.85824,1242.866842,14.99024098,15.41281429,10.63497485,10.83232236,6.274682774,6.247043459,25.32312111,33,46.960268,35.680784,0.548733741,0.558938187,21.52025955,10.93824797,21.52025955,5.650107991,4.388297872,7.324078506,7.32407851,2.785026625,6.704103672,5.984042553,8.137625658,8.137625658,3.506259477,4.601386402,2.825393591,4.601386402,35366.4974,0,35366.4974,0,0,0,0.009795739,0,0,0,0.029387218,0,0.137140349,1,8,1,0,3,18,16,10,17,18,19,12,10,10,10,10,10,8,168,,,,,,,,,,,,1.293814237,1.379266265,1.26,0.728299936,0.794469975,0.613472,336,164,56,14,55,0,1,4,19,5,25,5,1,14,13,3,1,45,1,0,0,10,2,15,3,0,1,16,0,0,0,8,2,0,1.19047619,5.357142857,1.785714286,0,11.9047619,34.82142857,0,1.19047619,12.79761905,49.4047619,12.20238095,12.20238095,6.845238095,16.66666667,16.36904762,9.821428571,1.19047619,7.142857143,28.57142857,84.52380952,1.19047619,0,11.60714286,15.47619048,6.547619048,22.91666667,1.19047619,0.297619048,23.21428571,4.166666667,2.976190476,0,1.818181818,7.272727273,34.54545455,45.45454545,9.090909091,25.45454545,23.63636364,5.454545455,81.81818182,1.818181818,0,18.18181818,3.636363636,27.27272727,5.454545455,1.818181818,29.09090909,14.54545455,23,48.80952381,41.81818182,19.64285714,5.05952381,0,0,8.536585366,10.36585366,0,11.9047619,18,8,14,7,3,21.72619048,28.57142857,14.58333333,10.71428571,6.547619048,32.72727273,14.54545455,25.45454545,12.72727273,5.454545455,5,7,20,16,1,3.273809524,18.75,39.58333333,12.20238095,5.05952381,9.090909091,12.72727273,36.36363636,29.09090909,1.818181818,12.20238095,19.94047619,27.38095238,33.33333333,38.98809524,4.988360547,0.951743197,9.454864878,9.282958244,0.86283518
2016014,B0827,SNEP,MidStrs,-71.060383,41.63266,59.6414478,8/3/2016,56.12244898,38.26530612,80.36929057,11.10648341,71.9851577,100,0.8307,24.1488,24.1703,0.765614,0.00765614,,5,1.11,16.90498375,54,20.17935735,1261.402545,1248.462611,15.37430398,15.45018658,10.61192861,10.81522459,5.844914035,6.175792992,24.81040087,30,38.028169,44.700358,0.653904535,0.688612369,25.02708559,25.02708559,15.52251044,15.56531775,30.30794165,3.46695558,3.46695558,2.094514013,2.043855404,1.458670989,2.799566631,2.799566631,2.506708408,4.058424417,3.78692201,4.058424417,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,4,3,15,16,16,19,10,20,7,9,10,10,10,10,10,162,,,,,,,,,,,,1.18720866,1.268510244,1.11,0.733420109,0.621589956,0.765614,295,236,13,9,51,1,1,6,17,6,27,3,1,9,9,4,1,45,0,0,0,6,2,11,0,0,0,11,0,0,0,6,0,1.694915254,1.694915254,0.677966102,0.338983051,0,8.13559322,13.55932203,0,1.694915254,6.101694915,80,1.355932203,1.355932203,0.677966102,4.406779661,4.406779661,4.06779661,1.355932203,30.76923077,44.44444444,93.89830508,0,0,4.406779661,6.101694915,1.016949153,5.423728814,0,0,5.423728814,3.050847458,1.694915254,1.960784314,1.960784314,11.76470588,33.33333333,52.94117647,5.882352941,17.64705882,17.64705882,7.843137255,88.23529412,0,0,11.76470588,3.921568627,21.56862745,0,0,21.56862745,11.76470588,27,80,52.94117647,18.6440678,15.59322034,0.847457627,0.847457627,15.6779661,19.49152542,0,8.13559322,19,7,7,10,2,37.28813559,26.44067797,16.94915254,10.84745763,2.033898305,37.25490196,13.7254902,13.7254902,19.60784314,3.921568627,6,6,16,15,1,13.22033898,8.813559322,36.61016949,19.66101695,0.338983051,11.76470588,11.76470588,31.37254902,29.41176471,1.960784314,14.23728814,24.40677966,33.55932203,42.03389831,47.11864407,4.762733953,0.940488365,8.967860208,8.792019811,0.8396292
2019016,TAU-W0858,SNEP,MidStrs,-71.17695,41.9471,82.17370772,7/16/2019,73.52941176,73.52941176,72.17553688,94.42583003,79.38205585,100,1.08,113.0418,111.682798,0.046975,0.00046975,,5,1.17,24.511275,55.54666667,20.51164185,1265.045855,1263.18349,15.75768666,15.61230482,10.05206074,9.902697952,4.341160855,4.187875947,30.83333333,23,57.166667,42.389452,0.759749949,0.548292029,20.97100365,7.583333333,20.97100365,21.12481969,13.12453393,1.745991306,0.16666667,1.745991306,1.764833872,0.074571216,2.786666667,2.786666667,2.297638573,3.858325313,1.657883969,3.858325313,25468.16301,0,25468.16301,0,0,0,0,0,0.01769257,0,0.044231426,0,0.115001707,1,0,1,8,3,14,16,11,20,19,15,10,10,10,9,8,6,4,152,,,,,,,,,,,,1.162598682,1.370616371,1.17,0.304600034,0.006020001,0.046975,335,101,156,101,50,1,1,6,20,3,21,4,0,13,12,0,1,43,1,1,0,7,2,14,0,1,1,15,0,0,1,8,3,2.985074627,3.28358209,6.567164179,2.388059701,0,4.47761194,50.74626866,0,3.28358209,5.671641791,32.8358209,15.52238806,15.52238806,8.955223881,46.56716418,45.67164179,0,16.11940299,34.61538462,53.46534653,84.7761194,0.298507463,0.298507463,2.388059701,15.2238806,0.597014925,46.26865672,0,0.895522388,47.1641791,30.14925373,14.02985075,2,2,12,40,42,8,26,24,0,86,2,2,14,4,28,0,2,30,16,18,30.14925373,36,20,1.492537313,0.99009901,0.99009901,17.82178218,4.95049505,0.597014925,4.47761194,16,10,12,2,4,25.97014925,41.79104478,7.76119403,8.656716418,3.582089552,32,20,24,4,8,3,5,24,12,0,0.895522388,1.791044776,75.82089552,8.955223881,0,6,10,48,24,0,14.62686567,22.98507463,29.85074627,35.82089552,41.49253731,4.866490019,0.946117175,8.599738125,8.427743363,0.862263292
2019043,TAU-W0869,SNEP,MidStrs,-70.89846,42.04239,63.02974456,8/2/2019,72.91666667,97.65625,45.03968254,32.95728229,77.52525253,52.08333333,5.7618,42.3207,37.7809,0.066798,0.00066798,,20,1.21,20.8139269,53.24242424,20.86187224,1271.700642,1261.873781,15.76740781,15.71620083,10.04242481,10.04511903,4.313041957,4.368773763,27.58512965,21,50.609185,32.411798,0.668066362,0.58205945,30.19160836,10.35613871,30.19160836,32.61879243,12.6394052,3.327085286,3.32708529,0.978244689,0.71692271,5.204460967,4.907216495,4.907216495,2.563851732,4.717897814,2.539186942,4.717897814,10037.88954,0,10037.88954,0.142163883,0.019355064,0,0.047258198,0,0,0.173556875,0.047258198,0,0.023629099,3,4,0,3,3,15,17,15,18,16,15,8,9,9,10,7,9,4,152,,,,,,,,,,,,1.449751242,1.53007,1.21,0.67859997,0.227530002,0.066798,322,97,46,21,48,2,1,2,16,7,19,4,0,11,11,3,1,35,1,0,0,13,3,14,2,0,0,14,0,0,0,7,4,37.26708075,39.44099379,2.173913043,4.658385093,0,3.726708075,19.8757764,0,39.44099379,46.58385093,31.36645963,7.763975155,7.763975155,5.590062112,14.28571429,14.28571429,2.48447205,3.726708075,26.08695652,57.14285714,51.24223602,2.173913043,0,7.142857143,48.75776398,1.863354037,16.14906832,0.621118012,0,16.14906832,6.52173913,2.795031056,4.166666667,2.083333333,4.166666667,33.33333333,39.58333333,8.333333333,22.91666667,22.91666667,6.25,72.91666667,2.083333333,0,27.08333333,6.25,29.16666667,4.166666667,0,29.16666667,14.58333333,18,30.1242236,37.5,22.67080745,3.416149068,0,0,2.06185567,11.34020619,1.242236025,3.726708075,13,8,13,5,4,47.51552795,25.77639752,7.142857143,5.279503106,2.48447205,27.08333333,16.66666667,27.08333333,10.41666667,8.333333333,2,9,17,11,3,0.621118012,7.763975155,33.85093168,42.54658385,2.48447205,4.166666667,18.75,35.41666667,22.91666667,6.25,32.60869565,47.82608696,52.79503106,57.45341615,61.49068323,4.049791366,0.858589561,8.312333801,8.139160181,0.725124182
2019054,TAU-W2832,SNEP,HighStrs,-71.13415,41.97795,52.6661938,8/6/2019,68.75,100,20.23809524,36.85755239,48.48484848,41.66666667,0.9765,30.8232,30.8526,0.001,0.00001,,80,1.05,24.6655576,54,19.94156537,1268.246505,1271.125177,15.78380494,15.61423231,9.943693231,9.892534505,4.100162592,4.166534621,18.06451613,25,45.437788,48.32691,0.690652535,0.58939715,20.64516129,20.64516129,12.01822004,12.11891356,12.56410256,4.289301565,1.38248848,4.289301565,4.285672608,12.94871795,4.624562018,1.751152074,4.624562018,3.495178975,3.495178975,2.799362445,42857.57938,0,42857.57938,0,0,0,0,0,0,0,0.032443095,0,0,1,4,5,0,3,13,14,13,11,18,18,13,10,10,10,10,10,7,157,,,,,,,,,,,,1.13680595,1.152666222,1.05,0.305440039,0.034159999,0.001,362,130,24,4,44,4,2,2,13,9,14,4,1,6,6,2,1,28,1,0,0,16,5,11,5,0,0,11,0,0,0,2,1,23.48066298,36.1878453,0.276243094,1.104972376,0,0.552486188,19.06077348,0,36.1878453,41.43646409,36.74033149,5.524861878,5.524861878,5.248618785,6.629834254,6.629834254,4.143646409,0,0,0,56.07734807,12.70718232,0,5.248618785,43.92265193,11.87845304,18.50828729,1.657458564,0,18.50828729,1.104972376,1.104972376,9.090909091,4.545454545,4.545454545,29.54545455,31.81818182,9.090909091,13.63636364,13.63636364,4.545454545,63.63636364,2.272727273,0,36.36363636,11.36363636,25,11.36363636,0,25,4.545454545,13,35.91160221,29.54545455,22.37569061,8.011049724,9.230769231,2.307692308,9.230769231,22.30769231,0,0.276243094,15,4,14,3,3,46.40883978,21.27071823,22.09944751,7.182320442,1.657458564,34.09090909,9.090909091,31.81818182,6.818181818,6.818181818,5,9,7,13,3,3.038674033,14.36464088,24.86187845,48.06629834,2.762430939,11.36363636,20.45454545,15.90909091,29.54545455,6.818181818,19.88950276,34.53038674,47.23756906,53.03867403,56.90607735,4.249012806,0.908931351,7.468203852,7.298471947,0.778288493
2019055,TAU-W0821,SNEP,MidStrs,-71.15427,41.93332,82.22359651,8/6/2019,89.28571429,29.76190476,86.84807256,100,87.44588745,100,3.2238,191.4597,188.817898,0.117241,0.00117241,,20,1.29,22.64054439,55,21.03819358,1257.600987,1264.376336,15.74732419,15.62672624,10.10868735,9.903435471,4.46286136,4.175348557,20.77051926,24,38.442211,38.02419,0.683373761,0.536095982,27.02400893,27.02400893,24.11191494,24.0771896,14.32083589,1.844565723,1.00502513,1.844565723,1.863493168,2.274124155,2.304785811,1.4639866,2.304785811,4.280248318,3.761215664,4.280248318,42552.8718,0,42552.8718,0,0.000701,0,0,0,0.015669094,0,0.047007281,0,0.156690938,3,0,0,7,2,16,16,19,17,19,19,9,9,9,10,10,10,10,173,,,,,,,,,,,,1.19411637,1.158457689,1.29,0.060739994,0.102559995,0.117241,318,64,185,145,42,2,0,6,20,3,17,3,0,15,14,1,1,38,0,0,0,4,0,14,0,1,1,15,0,0,1,11,0,2.201257862,2.201257862,5.974842767,0,0,14.1509434,72.01257862,0,2.201257862,4.088050314,22.95597484,12.26415094,12.26415094,6.289308176,58.17610063,57.86163522,1.886792453,27.35849057,47.02702703,60,95.28301887,0,0,1.886792453,4.716981132,0,57.86163522,0,0.314465409,58.17610063,45.59748428,18.23899371,4.761904762,0,14.28571429,47.61904762,40.47619048,7.142857143,35.71428571,33.33333333,2.380952381,90.47619048,0,0,9.523809524,0,33.33333333,0,2.380952381,35.71428571,26.19047619,14,20.12578616,33.33333333,9.119496855,0.314465409,0,0,29.6875,1.5625,0.314465409,14.1509434,11,10,3,6,5,12.89308176,49.05660377,0.943396226,12.89308176,14.1509434,26.19047619,23.80952381,7.142857143,14.28571429,11.9047619,2,3,23,6,1,0.628930818,3.144654088,79.55974843,3.773584906,2.830188679,4.761904762,7.142857143,54.76190476,14.28571429,2.380952381,18.86792453,27.04402516,34.59119497,41.19496855,47.79874214,4.499952167,0.929947391,7.289070716,7.115521414,0.834511735
2019073,TAU-W1497,SNEP,MidStrs,-70.97074,42.04551,63.17312218,8/19/2019,47.2972973,76.01351351,77.34877735,20.14818666,68.14086814,90.09009009,1.8648,24.2208,22.7741,0.482777,0.00482777,,40,1.08,26.62229247,53,20.91960049,1268.972848,1261.716592,15.74652328,15.62375737,9.989753869,9.998567582,4.228660524,4.368303009,7.818532819,18,33.542471,37.34022,0.568153407,0.638320977,35.90733591,35.90733591,29.96432818,30.18651703,43.55555556,1.013513514,1.01351351,0.75059453,0.940488422,0,3.77992278,3.77992278,1.88882283,4.366355136,4.366355136,4.263010776,26991.0325,0,26991.0325,0,0.050594905,0,0,0,0,0,0,0,0,5,0,1,4,3,17,18,13,16,10,20,13,5,5,10,5,10,4,146,,,,,,,,,,,,1.117445788,1.186965213,1.08,0.854379927,0.647060006,0.482777,319,228,24,21,39,1,1,3,10,2,22,1,0,6,6,0,0,34,0,0,0,5,1,7,1,0,0,7,0,0,0,5,2,3.761755486,3.761755486,0,0.940438871,0,5.642633229,15.36050157,0,3.761755486,4.702194357,76.48902821,0.940438871,0.940438871,0.940438871,7.523510972,7.523510972,0,5.015673981,66.66666667,76.19047619,93.4169279,0,0,0.940438871,6.5830721,2.194357367,9.717868339,0.626959248,0,9.717868339,6.5830721,1.567398119,2.564102564,2.564102564,7.692307692,25.64102564,56.41025641,2.564102564,15.38461538,15.38461538,0,87.17948718,0,0,12.82051282,2.564102564,17.94871795,2.564102564,0,17.94871795,12.82051282,20,71.47335423,51.28205128,61.12852665,2.194357367,0,0,5.263157895,3.070175439,4.07523511,5.642633229,8,8,11,1,4,9.090909091,68.96551724,8.777429467,1.880877743,5.642633229,20.51282051,20.51282051,28.20512821,2.564102564,10.25641026,0,5,14,10,1,0,4.702194357,76.80250784,9.717868339,0.940438871,0,12.82051282,35.8974359,25.64102564,2.564102564,45.14106583,52.03761755,57.05329154,61.12852665,64.89028213,3.663021413,0.781242323,6.764736729,6.591281941,0.693044968
